来源,排名,队伍 ID,战队,简称,地区,参赛状态,首发人数,队伍评分,稳定度,阵容位置,选手 ID,游戏 ID,真实姓名,国籍,年龄,位置,Rating,样本状态,数据日期,Team HLTV ID,Player HLTV ID
职业,29,hltv-team-7175,HEROIC,HEROI,International,可参赛,5,1638,0.72,首发,hltv-player-21239,MartinezSa,Antonio Martinez,Spain,24,Unset,1.15,current,2026-08-10,7175,21239
职业,29,hltv-team-7175,HEROIC,HEROI,International,可参赛,5,1638,0.72,首发,hltv-player-21983,Chr1zN,Christoffer Storgaard,Denmark,24,Unset,1.00,current,2026-08-10,7175,21983
职业,30,hltv-team-13926,DENDELE,DENDE,International,可参赛,5,1637,0.72,首发,hltv-player-20558,gafolo,Victor Andrade,Brazil,24,Unset,0.97,current,2026-08-10,13926,20558
职业,30,hltv-team-13926,DENDELE,DENDE,International,可参赛,5,1637,0.72,首发,hltv-player-21170,koala,João Pfeffer,Brazil,24,Unset,1.13,current,2026-08-10,13926,21170
职业,30,hltv-team-13926,DENDELE,DENDE,International,可参赛,5,1637,0.72,首发,hltv-player-21221,maxxkor,Máximo Cortina,Argentina,24,Unset,1.02,current,2026-08-10,13926,21221
职业,30,hltv-team-13926,DENDELE,DENDE,International,可参赛,5,1637,0.72,首发,hltv-player-21921,rdnzao,Daniel Monteiro,Brazil,24,Unset,1.03,current,2026-08-10,13926,21921
职业,30,hltv-team-13926,DENDELE,DENDE,International,可参赛,5,1637,0.72,首发,hltv-player-22911,doc,Danilo Barros,Brazil,24,Unset,1.16,current,2026-08-10,13926,22911
职业,31,hltv-team-11581,HOTU,HOTU,International,可参赛,5,1671,0.72,首发,hltv-player-16612,n0rb3r7,David Danielyan,Russia,24,Unset,1.12,current,2026-08-10,11581,16612
职业,31,hltv-team-11581,HOTU,HOTU,International,可参赛,5,1671,0.72,首发,hltv-player-18752,kade0,Aidos Khairzhan,Kazakhstan,24,Unset,1.04,current,2026-08-10,11581,18752
职业,31,hltv-team-11581,HOTU,HOTU,International,可参赛,5,1671,0.72,首发,hltv-player-21385,mizu,Dmitry Kondratev,Russia,24,Unset,1.18,current,2026-08-10,11581,21385
职业,31,hltv-team-11581,HOTU,HOTU,International,可参赛,5,1671,0.72,首发,hltv-player-22535,dwushka,Aleksandr Pakhnevich,Russia,24,Unset,1.16,current,2026-08-10,11581,22535
职业,31,hltv-team-11581,HOTU,HOTU,International,可参赛,5,1671,0.72,首发,hltv-player-24806,frontales,Kim Argunov,Russia,24,Unset,1.09,current,2026-08-10,11581,24806
职业,32,hltv-team-8474,100 Thieves,1T,International,可参赛,5,1642,0.72,首发,hltv-player-7592,device,Nicolai Reedtz,Denmark,24,Unset,1.13,current,2026-08-10,8474,7592
职业,32,hltv-team-8474,100 Thieves,1T,International,可参赛,5,1642,0.72,首发,hltv-player-8183,rain,Håvard Nygaard,Norway,24,Unset,1.02,current,2026-08-10,8474,8183
职业,32,hltv-team-8474,100 Thieves,1T,International,可参赛,5,1642,0.72,首发,hltv-player-21816,Gizmy,Jack von Spreckelsen,United Kingdom,24,Unset,0.97,current,2026-08-10,8474,21816
职业,32,hltv-team-8474,100 Thieves,1T,International,可参赛,5,1642,0.72,首发,hltv-player-22695,sirah,William Kjærsgaard,Denmark,24,Unset,1.08,current,2026-08-10,8474,22695
职业,32,hltv-team-8474,100 Thieves,1T,International,可参赛,5,1642,0.72,首发,hltv-player-23397,poiii,Alex Nyholm Sundgren,Sweden,24,Unset,1.15,current,2026-08-10,8474,23397
职业,33,hltv-team-12895,K27,K27,International,可参赛,5,1654,0.72,首发,hltv-player-12004,clax,Timur Sabirov,Russia,24,Unset,1.11,current,2026-08-10,12895,12004
职业,33,hltv-team-12895,K27,K27,International,可参赛,5,1654,0.72,首发,hltv-player-19575,X5G7V,Daniil Maryshev,Russia,24,Unset,1.02,current,2026-08-10,12895,19575
职业,33,hltv-team-12895,K27,K27,International,可参赛,5,1654,0.72,首发,hltv-player-22886,xeedo,Aleksey Mikulich,Belarus,24,Unset,1.14,current,2026-08-10,12895,22886
职业,33,hltv-team-12895,K27,K27,International,可参赛,5,1654,0.72,首发,hltv-player-23686,kashl1d,Danila Dronov,Russia,24,Unset,1.05,current,2026-08-10,12895,23686
职业,33,hltv-team-12895,K27,K27,International,可参赛,5,1654,0.72,首发,hltv-player-24725,qw1nk1,Daniil Kabilov,Russia,24,Unset,1.13,current,2026-08-10,12895,24725
职业,34,hltv-team-6290,Luminosity,LUMIN,International,可参赛,5,1624,0.72,首发,hltv-player-17145,Rainwaker,Aleks Petrov,Bulgaria,24,Unset,1.12,current,2026-08-10,6290,17145
职业,34,hltv-team-6290,Luminosity,LUMIN,International,可参赛,5,1624,0.72,首发,hltv-player-19015,Bymas,Aurimas Pipiras,Lithuania,24,Unset,0.98,current,2026-08-10,6290,19015
职业,34,hltv-team-6290,Luminosity,LUMIN,International,可参赛,5,1624,0.72,首发,hltv-player-19926,afro,Aurélien Drapier,France,24,Unset,1.14,current,2026-08-10,6290,19926
职业,34,hltv-team-6290,Luminosity,LUMIN,International,可参赛,5,1624,0.72,首发,hltv-player-20563,lux,Lucas Meneghini,Brazil,24,Unset,1.00,insufficient,2026-08-10,6290,20563
职业,34,hltv-team-6290,Luminosity,LUMIN,International,可参赛,5,1624,0.72,首发,hltv-player-22106,AZUWU,Oscar Bell,United Kingdom,24,Unset,0.96,current,2026-08-10,6290,22106
职业,35,hltv-team-4991,fnatic,FNATI,International,可参赛,5,1664,0.72,首发,hltv-player-17803,fEAR,Rodion Smyk,Ukraine,24,Unset,0.94,current,2026-08-10,4991,17803
职业,35,hltv-team-4991,fnatic,FNATI,International,可参赛,5,1664,0.72,首发,hltv-player-23046,jambo,Dmytro Semera,Ukraine,24,Unset,1.16,current,2026-08-10,4991,23046
职业,35,hltv-team-4991,fnatic,FNATI,International,可参赛,5,1664,0.72,首发,hltv-player-23414,jackasmo,Nikita Skyba,Ukraine,24,Unset,1.19,current,2026-08-10,4991,23414
职业,35,hltv-team-4991,fnatic,FNATI,International,可参赛,5,1664,0.72,首发,hltv-player-24283,cairne,Artem Mushynskyi,Ukraine,24,Unset,1.09,current,2026-08-10,4991,24283
职业,35,hltv-team-4991,fnatic,FNATI,International,可参赛,5,1664,0.72,首发,hltv-player-25228,mazay,Volodymyr Iorhachov,Ukraine,24,Unset,1.15,current,2026-08-10,4991,25228
职业,36,hltv-team-11737,EYEBALLERS,EYEBA,International,可参赛,5,1617,0.72,首发,hltv-player-3849,JW,Jesper Wecksell,Sweden,24,Unset,0.96,current,2026-08-10,11737,3849
职业,36,hltv-team-11737,EYEBALLERS,EYEBA,International,可参赛,5,1617,0.72,首发,hltv-player-7528,KRIMZ,Freddy Johansson,Sweden,24,Unset,1.08,current,2026-08-10,11737,7528
职业,36,hltv-team-11737,EYEBALLERS,EYEBA,International,可参赛,5,1617,0.72,首发,hltv-player-20879,maxster,Max Jansson,Sweden,24,Unset,1.13,current,2026-08-10,11737,20879
职业,36,hltv-team-11737,EYEBALLERS,EYEBA,International,可参赛,5,1617,0.72,首发,hltv-player-21012,Ro1f,Kalle Johansson,Sweden,24,Unset,1.00,current,2026-08-10,11737,21012
职业,36,hltv-team-11737,EYEBALLERS,EYEBA,International,可参赛,5,1617,0.72,首发,hltv-player-22914,dex,Sebastian Samuelsson,Sweden,24,Unset,0.97,current,2026-08-10,11737,22914
职业,37,hltv-team-13355,Nemesis,NEMES,International,可参赛,5,1643,0.72,首发,hltv-player-18670,SELLTER,Ivan Miroshnikov,Russia,24,Unset,0.99,current,2026-08-10,13355,18670
职业,37,hltv-team-13355,Nemesis,NEMES,International,可参赛,5,1643,0.72,首发,hltv-player-20709,r3salt,Evgeny Frolov,Russia,24,Unset,1.13,current,2026-08-10,13355,20709
职业,37,hltv-team-13355,Nemesis,NEMES,International,可参赛,5,1643,0.72,首发,hltv-player-22536,mag1k3Y,Alemkhan Moldakamalov,Kazakhstan,24,Unset,1.06,current,2026-08-10,13355,22536
职业,37,hltv-team-13355,Nemesis,NEMES,International,可参赛,5,1643,0.72,首发,hltv-player-22930,tex1y,Philipp Moskvitin,Russia,24,Unset,1.06,current,2026-08-10,13355,22930
职业,37,hltv-team-13355,Nemesis,NEMES,International,可参赛,5,1643,0.72,首发,hltv-player-23047,Sdaim,Daniil Tupov,Russia,24,Unset,1.12,current,2026-08-10,13355,23047
职业,38,hltv-team-13518,Acend,ACEND,International,可参赛,5,1640,0.72,首发,hltv-player-11217,SPELLAN,Teodor Nikolov,Bulgaria,24,Unset,0.92,current,2026-08-10,13518,11217
职业,38,hltv-team-13518,Acend,ACEND,International,可参赛,5,1640,0.72,首发,hltv-player-15369,REDSTAR,Hristiyan Pironkov,Bulgaria,24,Unset,1.12,current,2026-08-10,13518,15369
职业,38,hltv-team-13518,Acend,ACEND,International,可参赛,5,1640,0.72,首发,hltv-player-15385,KalubeR,Kalin Erenditsov,Bulgaria,24,Unset,1.07,current,2026-08-10,13518,15385
职业,38,hltv-team-13518,Acend,ACEND,International,可参赛,5,1640,0.72,首发,hltv-player-20097,h4rn,Deyvid Benchev,Bulgaria,24,Unset,1.17,current,2026-08-10,13518,20097
职业,38,hltv-team-13518,Acend,ACEND,International,可参赛,5,1640,0.72,首发,hltv-player-21657,Skrimo,Dimitar Yanulov,Bulgaria,24,Unset,1.05,current,2026-08-10,13518,21657
职业,39,hltv-team-12916,Betclic,BETCL,International,阵容不完整/不可参赛,4,1644,0.72,首发,hltv-player-18070,Demho,Patryk Tomaszewski,Poland,24,Unset,1.09,current,2026-08-10,12916,18070
职业,39,hltv-team-12916,Betclic,BETCL,International,阵容不完整/不可参赛,4,1644,0.72,首发,hltv-player-18979,Prism,Wojciech Zięba,Poland,24,Unset,1.03,current,2026-08-10,12916,18979
职业,39,hltv-team-12916,Betclic,BETCL,International,阵容不完整/不可参赛,4,1644,0.72,首发,hltv-player-20960,ex1st,Mateusz Witman,Poland,24,Unset,1.12,current,2026-08-10,12916,20960
职业,39,hltv-team-12916,Betclic,BETCL,International,阵容不完整/不可参赛,4,1644,0.72,首发,hltv-player-22473,Qlocuu,Konrad Klocek,Poland,24,Unset,1.05,current,2026-08-10,12916,22473
职业,40,hltv-team-8840,Lynn Vision,LV,International,可参赛,5,1666,0.72,首发,hltv-player-16551,Westmelon,Zhe Niu,China,24,Unset,1.14,current,2026-08-10,8840,16551
职业,40,hltv-team-8840,Lynn Vision,LV,International,可参赛,5,1666,0.72,首发,hltv-player-18744,z4KR,Sike Zhang,China,24,Unset,1.23,current,2026-08-10,8840,18744
职业,40,hltv-team-8840,Lynn Vision,LV,International,可参赛,5,1666,0.72,首发,hltv-player-20254,Starry,Lizhi Ye,China,24,Unset,1.14,current,2026-08-10,8840,20254
职业,40,hltv-team-8840,Lynn Vision,LV,International,可参赛,5,1666,0.72,首发,hltv-player-22922,EmiliaQAQ,Junjie Tang,China,24,Unset,1.02,current,2026-08-10,8840,22922
职业,40,hltv-team-8840,Lynn Vision,LV,International,可参赛,5,1666,0.72,首发,hltv-player-23100,C4LLM3SU3,Qihao Su,China,24,Unset,1.02,current,2026-08-10,8840,23100
职业,41,hltv-team-13871,Echo,ECHO,International,可参赛,5,1626,0.72,首发,hltv-player-16731,IceBerg,Oliver Berg,Denmark,24,Unset,0.92,current,2026-08-10,13871,16731
职业,41,hltv-team-13871,Echo,ECHO,International,可参赛,5,1626,0.72,首发,hltv-player-21379,salazar,Jason Salazar,Denmark,24,Unset,1.03,current,2026-08-10,13871,21379
职业,41,hltv-team-13871,Echo,ECHO,International,可参赛,5,1626,0.72,首发,hltv-player-21571,leakz,Jamie Bugge West Jensen,Denmark,24,Unset,1.18,current,2026-08-10,13871,21571
职业,41,hltv-team-13871,Echo,ECHO,International,可参赛,5,1626,0.72,首发,hltv-player-21574,Boye,Jonas Boye Østergaard,Denmark,24,Unset,1.03,current,2026-08-10,13871,21574
职业,41,hltv-team-13871,Echo,ECHO,International,可参赛,5,1626,0.72,首发,hltv-player-24104,NickyB,Nicky Bruhn,Denmark,24,Unset,1.06,current,2026-08-10,13871,24104
职业,42,hltv-team-10621,1win,1WIN,International,可参赛,5,1653,0.72,首发,hltv-player-16555,Ax1Le,Sergey Rykhtorov,Russia,24,Unset,1.19,current,2026-08-10,10621,16555
职业,42,hltv-team-10621,1win,1WIN,International,可参赛,5,1653,0.72,首发,hltv-player-16921,nafany,Vladislav Gorshkov,Russia,24,Unset,1.08,current,2026-08-10,10621,16921
职业,42,hltv-team-10621,1win,1WIN,International,可参赛,5,1653,0.72,首发,hltv-player-19235,BELCHONOKK,Andrey Yasinskiy,Russia,24,Unset,0.96,current,2026-08-10,10621,19235
职业,42,hltv-team-10621,1win,1WIN,International,可参赛,5,1653,0.72,首发,hltv-player-20101,fame,Petr Bolyshev,Russia,24,Unset,1.12,current,2026-08-10,10621,20101
职业,42,hltv-team-10621,1win,1WIN,International,可参赛,5,1653,0.72,首发,hltv-player-21348,ArtFr0st,Artem Kharitonov,Russia,24,Unset,1.09,current,2026-08-10,10621,21348
职业,43,hltv-team-12376,M80,M80,International,可参赛,5,1646,0.72,首发,hltv-player-15370,slaxz-,Fritz Dietrich,Germany,24,Unset,1.11,current,2026-08-10,12376,15370
职业,43,hltv-team-12376,M80,M80,International,可参赛,5,1646,0.72,首发,hltv-player-16599,Swisher,Michael Schmid,United States,24,Unset,1.12,current,2026-08-10,12376,16599
职业,43,hltv-team-12376,M80,M80,International,可参赛,5,1646,0.72,首发,hltv-player-20104,s1n,Elias Stein,Germany,24,Unset,0.96,current,2026-08-10,12376,20104
职业,43,hltv-team-12376,M80,M80,International,可参赛,5,1646,0.72,首发,hltv-player-21665,JBa,Josh Barutt,United States,24,Unset,1.07,current,2026-08-10,12376,21665
职业,43,hltv-team-12376,M80,M80,International,可参赛,5,1646,0.72,首发,hltv-player-22921,Lake,Mason Sanderson,United States,24,Unset,1.12,current,2026-08-10,12376,22921
职业,44,hltv-team-10245,JiJieHao,JIJIE,International,可参赛,5,1662,0.72,首发,hltv-player-17675,m1N1,Hussein Hijazi,Lebanon,24,Unset,1.14,current,2026-08-10,10245,17675
职业,44,hltv-team-10245,JiJieHao,JIJIE,International,可参赛,5,1662,0.72,首发,hltv-player-18120,sinnopsyy,Dionis Budeci,Kosovo,24,Unset,1.07,current,2026-08-10,10245,18120
职业,44,hltv-team-10245,JiJieHao,JIJIE,International,可参赛,5,1662,0.72,首发,hltv-player-18163,Bibu,Bebu Aadil,Iraq,24,Unset,1.06,current,2026-08-10,10245,18163
职业,44,hltv-team-10245,JiJieHao,JIJIE,International,可参赛,5,1662,0.72,首发,hltv-player-18790,CacaNito,Aleksandar Kjulukoski,North Macedonia,24,Unset,1.19,current,2026-08-10,10245,18790
职业,44,hltv-team-10245,JiJieHao,JIJIE,International,可参赛,5,1662,0.72,首发,hltv-player-22419,0SAMAS,Osama Orabi,Palestine,24,Unset,1.06,current,2026-08-10,10245,22419
职业,45,hltv-team-11712,Sashi,SASHI,International,可参赛,5,1638,0.72,首发,hltv-player-10330,acoR,Frederik Gyldstrand,Denmark,24,Unset,1.05,current,2026-08-10,11712,10330
职业,45,hltv-team-11712,Sashi,SASHI,International,可参赛,5,1638,0.72,首发,hltv-player-16723,Cabbi,Casper Jensen,Denmark,24,Unset,1.00,current,2026-08-10,11712,16723
职业,45,hltv-team-11712,Sashi,SASHI,International,可参赛,5,1638,0.72,首发,hltv-player-20090,Zyphon,Rasmus Nordfoss,Denmark,24,Unset,1.16,current,2026-08-10,11712,20090
职业,45,hltv-team-11712,Sashi,SASHI,International,可参赛,5,1638,0.72,首发,hltv-player-20417,Anlelele,Anton Huynh,Denmark,24,Unset,1.04,current,2026-08-10,11712,20417
职业,45,hltv-team-11712,Sashi,SASHI,International,可参赛,5,1638,0.72,首发,hltv-player-21199,MistR,Mikkel Thomsen,Denmark,24,Unset,1.07,current,2026-08-10,11712,21199
职业,46,hltv-team-12878,BC.Game,BG,International,可参赛,5,1670,0.72,首发,hltv-player-7998,s1mple,Oleksandr Kostyliev,Ukraine,24,Unset,1.15,current,2026-08-10,12878,7998
职业,46,hltv-team-12878,BC.Game,BG,International,可参赛,5,1670,0.72,首发,hltv-player-8918,electroNic,Denis Sharipov,Russia,24,Unset,1.07,current,2026-08-10,12878,8918
职业,46,hltv-team-12878,BC.Game,BG,International,可参赛,5,1670,0.72,首发,hltv-player-9032,Magisk,Emil Reif,Denmark,24,Unset,1.07,current,2026-08-10,12878,9032
职业,46,hltv-team-12878,BC.Game,BG,International,可参赛,5,1670,0.72,首发,hltv-player-20903,Senzu,Azbayar Munkhbold,Mongolia,24,Unset,1.23,current,2026-08-10,12878,20903
职业,46,hltv-team-12878,BC.Game,BG,International,可参赛,5,1670,0.72,首发,hltv-player-21001,mzinho,Ayush Batbold,Mongolia,24,Unset,1.06,current,2026-08-10,12878,21001
职业,47,hltv-team-13679,FOKUS,FOKUS,International,可参赛,5,1646,0.72,首发,hltv-player-16486,ztr,Erik Gustafsson,Sweden,24,Unset,0.99,current,2026-08-10,13679,16486
职业,47,hltv-team-13679,FOKUS,FOKUS,International,可参赛,5,1646,0.72,首发,hltv-player-20625,Banjo,Matias Kivistö,Finland,24,Unset,1.11,current,2026-08-10,13679,20625
职业,47,hltv-team-13679,FOKUS,FOKUS,International,可参赛,5,1646,0.72,首发,hltv-player-21815,podi,Paavo Heiskanen,Finland,24,Unset,1.07,current,2026-08-10,13679,21815
职业,47,hltv-team-13679,FOKUS,FOKUS,International,可参赛,5,1646,0.72,首发,hltv-player-22759,jocab,Jacob Nerheden,Sweden,24,Unset,1.14,current,2026-08-10,13679,22759
职业,47,hltv-team-13679,FOKUS,FOKUS,International,可参赛,5,1646,0.72,首发,hltv-player-24332,Matheos,Mateo Prišlin,Croatia,24,Unset,1.07,current,2026-08-10,13679,24332
职业,48,hltv-team-6673,NRG,NRG,International,可参赛,5,1670,0.72,首发,hltv-player-7687,nitr0,Nick Cannella,United States,24,Unset,0.98,current,2026-08-10,6673,7687
职业,48,hltv-team-6673,NRG,NRG,International,可参赛,5,1670,0.72,首发,hltv-player-8711,Sonic,Aran Groesbeek,South Africa,24,Unset,1.15,current,2026-08-10,6673,8711
职业,48,hltv-team-6673,NRG,NRG,International,可参赛,5,1670,0.72,首发,hltv-player-12840,hallzerk,Håkon Fjærli,Norway,24,Unset,1.17,current,2026-08-10,6673,12840
职业,48,hltv-team-6673,NRG,NRG,International,可参赛,5,1670,0.72,首发,hltv-player-13578,Grim,Michael Wince,United States,24,Unset,1.11,current,2026-08-10,6673,13578
职业,48,hltv-team-6673,NRG,NRG,International,可参赛,5,1670,0.72,首发,hltv-player-20333,Jeorge,Jeorge Endicott,United States,24,Unset,1.17,current,2026-08-10,6673,20333
职业,49,hltv-team-10577,SINNERS,SINNE,International,可参赛,5,1630,0.72,首发,hltv-player-11199,beastik,Sebastian Daňo,Czech Republic,24,Unset,1.01,current,2026-08-10,10577,11199
职业,49,hltv-team-10577,SINNERS,SINNE,International,可参赛,5,1630,0.72,首发,hltv-player-12810,SHOCK,Max Kvapil,Czech Republic,24,Unset,1.04,current,2026-08-10,10577,12810
职业,49,hltv-team-10577,SINNERS,SINNE,International,可参赛,5,1630,0.72,首发,hltv-player-21113,MoDo,Mădălin-Andrei Mirea,Romania,24,Unset,1.07,current,2026-08-10,10577,21113
职业,49,hltv-team-10577,SINNERS,SINNE,International,可参赛,5,1630,0.72,首发,hltv-player-23295,kisserek,Kamil Banak,Poland,24,Unset,1.07,current,2026-08-10,10577,23295
职业,49,hltv-team-10577,SINNERS,SINNE,International,可参赛,5,1630,0.72,首发,hltv-player-23459,stressarN,Jordan Manevski,North Macedonia,24,Unset,1.06,current,2026-08-10,10577,23459
职业,50,hltv-team-13104,Iberian Soul,IS,International,阵容不完整/不可参赛,4,1624,0.72,首发,hltv-player-8371,alex,Alejandro Masanet,Spain,24,Unset,1.02,current,2026-08-10,13104,8371
职业,50,hltv-team-13104,Iberian Soul,IS,International,阵容不完整/不可参赛,4,1624,0.72,首发,hltv-player-9254,mopoz,Alejandro Fernández-Quejo Cano,Spain,24,Unset,1.11,current,2026-08-10,13104,9254
职业,50,hltv-team-13104,Iberian Soul,IS,International,阵容不完整/不可参赛,4,1624,0.72,首发,hltv-player-18749,sausol,Pere Solsona Saumell,Spain,24,Unset,1.05,current,2026-08-10,13104,18749
职业,50,hltv-team-13104,Iberian Soul,IS,International,阵容不完整/不可参赛,4,1624,0.72,首发,hltv-player-19509,dav1g,David Granado Bermudo,Spain,24,Unset,0.98,current,2026-08-10,13104,19509
职业,51,hltv-team-5378,Virtus.pro,VP,International,可参赛,5,1647,0.72,首发,hltv-player-8789,mir,Nikolay Bityukov,Russia,24,Unset,1.08,current,2026-08-10,5378,8789
职业,51,hltv-team-5378,Virtus.pro,VP,International,可参赛,5,1647,0.72,首发,hltv-player-23637,b1st,Vladimir Krasikov,Russia,24,Unset,1.18,current,2026-08-10,5378,23637
职业,51,hltv-team-5378,Virtus.pro,VP,International,可参赛,5,1647,0.72,首发,hltv-player-24292,F0R3VER,Dias Kutubay,Kazakhstan,24,Unset,1.02,current,2026-08-10,5378,24292
职业,51,hltv-team-5378,Virtus.pro,VP,International,可参赛,5,1647,0.72,首发,hltv-player-24950,AquaRS,Aleksandr Kovalev,Russia,24,Unset,1.06,current,2026-08-10,5378,24950
职业,51,hltv-team-5378,Virtus.pro,VP,International,可参赛,5,1647,0.72,首发,hltv-player-24952,tO0RO,Vadim Arkov,Russia,24,Unset,1.05,current,2026-08-10,5378,24952
职业,52,hltv-team-12257,Wildcard,WILDC,International,可参赛,5,1655,0.72,首发,hltv-player-8311,nEMANHA,Nemanja Đukić,Serbia,24,Unset,1.11,current,2026-08-10,12257,8311
职业,52,hltv-team-12257,Wildcard,WILDC,International,可参赛,5,1655,0.72,首发,hltv-player-16847,mhL,Miłosz Knasiak,Poland,24,Unset,1.12,current,2026-08-10,12257,16847
职业,52,hltv-team-12257,Wildcard,WILDC,International,可参赛,5,1655,0.72,首发,hltv-player-17353,Cxzi,Danny Strzelczyk,United States,24,Unset,1.03,current,2026-08-10,12257,17353
职业,52,hltv-team-12257,Wildcard,WILDC,International,可参赛,5,1655,0.72,首发,hltv-player-17378,reck,Ethan Serrano,United States,24,Unset,1.06,current,2026-08-10,12257,17378
